id,system,orca_index,fodft_status,fragment_a_alpha_somo_index,fragment_b_alpha_somo_index_local,fragment_b_alpha_somo_index_merged,projected_block_first,projected_block_second,h_aa_hartree,h_bb_hartree,h_ab_hartree,raw_fragment_somo_overlap_s_ab,fragment_somo_a_norm,fragment_somo_b_norm,lowdin_corrected_t_fo_hartree,target_fodft_coupling_abs_ev,target_fodft_coupling_abs_mev,site_energy_mismatch_abs_ev,generalized_two_state_splitting_ev,half_generalized_splitting_ev,block_eigenvalue_low_ev,block_eigenvalue_high_ev,case_archive_dir,split_method,projection_fragment_order,merge_id,tfo_reconstructed_ev,splitting_reconstructed_ev,orthogonalized_site_a_ev,orthogonalized_site_b_ev,overlap_matrix_min_eigenvalue,tfo_reconstruction_error_ev,splitting_reconstruction_error_ev,overlap_denominator,max_norm_deviation,flag_orbital_norm,flag_overlap_conditioning,flag_fock_diagonal,flag_reconstruction,flag_projection_order,review_high_tfo_gt_5ev,numerical_qc_status,bs_s2_filter_status,stack_interplane_distance,stack_lateral_slip,projected_pi_overlap_area,projected_pi_overlap_fraction_min,n_interfragment_c_contacts_3p4,contact_min_cc_distance
CPBP_398,CPBP,398,OK,88,88,177,88,89,-0.189552,-0.190413,-0.012848,0.0270156476566248,1.000000000000002,0.9999999999999972,-0.0077211349525002,0.2101027854498826,210.10278544988265,0.0234290035577956,0.4208586947430705,0.2104293473715352,-5.519484,-4.81989,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_398,equal_contiguous_halves,A_then_B,CPBP_orca_398,0.2101027854498833,0.4208586947430773,-5.152292345648145,-5.175729903661905,0.9729843523433752,7.216449660063518e-16,6.772360450213455e-15,0.9992701547816931,2.7755575615628914e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.989126261459895,1.5283284994551194,32.71841523371789,0.6121388517951953,39.0,2.9399978419145585
CPBP_399,CPBP,399,OK,88,88,177,88,89,-0.190328,-0.191344,0.011873,-0.0242158331818463,1.0000000000000009,1.000000000000003,0.0072560022263351,0.1974458791825555,197.44587918255556,0.0276467684259235,0.3958589308179088,0.1979294654089544,-5.516283,-4.86953,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_399,equal_contiguous_halves,A_then_B,CPBP_orca_399,0.19744587918255593,0.3958589308179262,-5.174303350108537,-5.201958228224732,0.9757841668181537,4.440892098500626e-16,1.7430501486614958e-14,0.999413593423309,3.1086244689504383e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.936262048884053,1.4815582194345958,29.3250226134726,0.5478338973407721,34.0,2.882076195850136
CPBP_400,CPBP,400,OK,88,88,177,88,89,-0.190612,-0.191006,-0.002597,0.0056313811770114,1.000000000000001,0.9999999999999972,-0.0015225300721604,0.0414301538646896,41.4301538646896,0.0107212861809194,0.0835510635462545,0.0417755317731272,-5.263058,-5.121309,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_400,equal_contiguous_halves,A_then_B,CPBP_orca_400,0.04143015386469019,0.08355106354628548,-5.186583361130036,-5.197304817314145,0.9943686188229885,5.898059818321144e-16,3.098910017484968e-14,0.9999682875460392,2.7755575615628914e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.088008398083189,1.060004472152803,35.27526652787209,0.658110923172324,35.0,3.1397906491872742
CPBP_401,CPBP,401,OK,88,88,177,88,89,-0.192436,-0.19242,0.014741,-0.0331345351128813,0.9999999999999968,0.9999999999999966,0.0083741816697243,0.2278730919089427,227.8730919089427,0.0004353821799354,0.455746392010436,0.227873196005218,-5.637356,-4.835116,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_401,equal_contiguous_halves,A_then_B,CPBP_orca_401,0.2278730919089422,0.45574639201045947,-5.228899974267539,-5.228464352888138,0.9668654648871187,4.996003610813204e-16,2.348121697082206e-14,0.9989021025828533,3.4416913763379853e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.857892093387936,0.731195251279252,28.14299339169024,0.5264197913966971,35.0,2.9096082919512027
CPBP_402,CPBP,402,OK,88,88,177,88,89,-0.190996,-0.190213,-0.007435,0.017178407422076,0.999999999999996,0.9999999999999996,-0.0041619464232591,0.1132523316584137,113.25233165841377,0.0213065154306087,0.227504866120236,0.113752433060118,-5.389226,-4.984021,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_402,equal_contiguous_halves,A_then_B,CPBP_orca_402,0.11325233165841514,0.22750486612025572,-5.195322004967799,-5.17401234508958,0.982821592577924,1.4432899320127035e-15,1.9734214262712158e-14,0.9997049023184411,3.9968028886505635e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.066074083900776,2.2572850178307484,32.81805121416346,0.6136323258654979,39.0,3.0363571203226765
CPBP_403,CPBP,403,OK,88,88,177,88,89,-0.193103,-0.192922,0.017114,-0.0370209358172171,0.9999999999999992,0.999999999999998,0.0099821776961141,0.2716288928650492,271.62889286504924,0.0049252609105234,0.5432801425085556,0.2716400712542778,-5.717851,-4.786444,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_403,equal_contiguous_halves,A_then_B,CPBP_orca_403,0.27162889286504993,0.543280142508539,-5.2445460517655285,-5.239617412224267,0.9629790641827829,7.216449660063518e-16,1.6653345369377348e-14,0.9986294503112175,1.9984014443252818e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.745621231547375,1.2380653873046148,26.151991919453813,0.4890756879367228,27.0,2.891300839187368
CPBP_404,CPBP,404,OK,88,88,177,88,89,-0.19113,-0.191906,-0.000826,0.00069064943871,0.9999999999999992,0.9999999999999984,-0.0006937285317033,0.018877315026041,18.87731502604106,0.0211160357268866,0.0432585167094567,0.0216292583547283,-5.236308,-5.186642,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_404,equal_contiguous_halves,A_then_B,CPBP_orca_404,0.018877315026042233,0.043258516709148556,-5.200899213070586,-5.2220152538336135,0.99930935056129,1.231653667943533e-15,3.081424004847122e-13,0.9999995230033528,1.5543122344752192e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.013530281675819,1.768910809774115,32.22165928545848,0.6018059867436447,34.0,3.047268055822047
CPBP_405,CPBP,405,OK,88,88,177,88,89,-0.193124,-0.193053,-0.018954,0.0424710300072119,1.0000000000000009,0.9999999999999982,-0.010772764309641,0.2931418505666365,293.1418505666365,0.0019320084234648,0.5862868901964059,0.2931434450982029,-5.769958,-4.73845,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_405,equal_contiguous_halves,A_then_B,CPBP_orca_405,0.29314185056663605,0.5862868901964007,-5.242722593452406,-5.240788840200929,0.957528969992788,4.440892098500626e-16,5.218048215738236e-15,0.9981962116101265,1.7763568394002505e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.892776729997792,0.2038852519217723,26.32327648060145,0.4911538727659484,35.0,2.9770184195861766
CPBP_406,CPBP,406,OK,88,88,177,88,89,-0.191756,-0.191995,-0.014617,0.0334289477652626,1.0000000000000002,0.9999999999999948,-0.0082119807768184,0.2234593807626346,223.45938076263465,0.0065035213127908,0.4469661312794822,0.2234830656397411,-5.61895,-4.823429,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_406,equal_contiguous_halves,A_then_B,CPBP_orca_406,0.22345938076263572,0.44696613127947393,-5.210474750581884,-5.216981908767905,0.9665710522347375,1.1102230246251565e-15,8.271161533457416e-15,0.9988825054513073,5.218048215738236e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.9789000504033005,3.0111812294942766,28.12888446615252,0.5256371034186128,30.0,3.064749665425244
CPBP_407,CPBP,407,OK,88,88,177,88,89,-0.188218,-0.189041,0.000443,-0.0008897369822053,0.9999999999999996,1.0000000000000009,0.0002751695757481,0.0074877456088266,7.487745608826627,0.0223949708804478,0.0269406840110794,0.0134703420055397,-5.149304,-5.11641,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_407,equal_contiguous_halves,A_then_B,CPBP_orca_407,0.007487745608827138,0.026940684010940436,-5.121666029891038,-5.144061009635778,0.9991102630177946,5.377642775528102e-16,1.3896522821355006e-13,0.9999992083681025,8.881784197001252e-16,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.22992303439216,1.2269278380728434,45.52505348227517,0.8507039105233184,33.0,3.067957167254907
CPBP_408,CPBP,408,OK,88,88,177,88,89,-0.191433,-0.191723,-0.008181,0.0168278431934955,1.000000000000001,0.999999999999998,-0.0049585596032707,0.1349292805883531,134.92928058835318,0.0078913020113368,0.26997394934871,0.134986974674355,-5.435764,-4.990436,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_408,equal_contiguous_halves,A_then_B,CPBP_orca_408,0.13492928058835416,0.26997394934869345,-5.206886175676149,-5.214778595239719,0.9831721568065046,1.0547118733938987e-15,1.6542323066914832e-14,0.9997168236934552,1.9984014443252818e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.098396296282256,1.57666669508992,30.29434923790064,0.5651873721078375,32.0,2.992250804430141
CPBP_409,CPBP,409,OK,88,88,177,88,89,-0.19304,-0.192781,0.021398,-0.0491315772055771,1.0000000000000022,1.0,0.0119488463375946,0.3251446728862477,325.14467288624775,0.0070477490377103,0.6503276283403022,0.3251638141701511,-5.83164,-4.667096,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_409,equal_contiguous_halves,A_then_B,CPBP_orca_409,0.3251446728862483,0.6503276283402879,-5.236915391203498,-5.229859120412049,0.9508684227944229,6.106226635438361e-16,1.432187701766452e-14,0.9975860881212925,2.220446049250313e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.9950915237077966,4.233882657420726,29.85712418851718,0.5579406758874492,37.0,2.973669550208601
CPBP_410,CPBP,410,OK,88,88,177,88,89,-0.191894,-0.191714,0.014145,-0.0324337701708927,1.0000000000000044,1.0000000000000004,0.0079324176485047,0.2158520804979546,215.8520804979547,0.0048980495242782,0.431731975621571,0.2158659878107855,-5.604169,-4.834326,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_410,equal_contiguous_halves,A_then_B,CPBP_orca_410,0.2158520804979546,0.431731975621568,-5.214702144660135,-5.209801516851265,0.9675662298291072,0.0,2.9976021664879227e-15,0.9989480505525017,4.440892098500626e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.918290927695761,1.3662450714505892,29.92102002819542,0.5590739598494735,35.0,2.86070313442171
CPBP_411,CPBP,411,OK,88,88,177,88,89,-0.191024,-0.190878,-2.8e-05,0.0003444234876624,0.9999999999999976,0.9999999999999968,3.776801387295771e-05,0.0010277200132408,1.0277200132408857,0.0039728623919144,0.0044730829572754,0.0022365414786377,-5.198166,-5.193906,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_411,equal_contiguous_halves,A_then_B,CPBP_orca_411,0.0010277200132396234,0.004473082959204444,-5.1980282003423435,-5.194055337714784,0.9996555765123376,1.1765761975812694e-15,1.929043730308777e-12,0.9999998813724611,3.219646771412954e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.0871238213789853,0.4931967218420262,34.55971825829337,0.6451250773080914,31.0,3.1485353606139133
CPBP_412,CPBP,412,OK,88,88,177,88,89,-0.192528,-0.191692,-0.014485,0.0336849043125753,1.0000000000000002,0.9999999999999988,-0.0080228963946552,0.2183141326065093,218.3141326065093,0.022748718901646,0.4372211500597199,0.2186105750298599,-5.621896,-4.833278,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_412,equal_contiguous_halves,A_then_B,CPBP_orca_412,0.21831413260650973,0.4372211500597532,-5.231606339085468,-5.20884470301417,0.9663150956874247,4.163336342344337e-16,3.3306690738754696e-14,0.9988653272214526,1.2212453270876722e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.0490194217174578,3.079840560144231,23.871714072597943,0.4454418480082942,33.0,2.941521557142011
CPBP_413,CPBP,413,OK,88,88,177,88,89,-0.191776,-0.19135,-0.004613,0.0096117388926429,1.000000000000001,1.000000000000001,-0.0027720025554187,0.0754300322103655,75.43003221036555,0.0115920505407911,0.1513048151524449,0.0756524075762224,-5.338359,-5.087047,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_413,equal_contiguous_halves,A_then_B,CPBP_orca_413,0.07543003221036491,0.15130481515232033,-5.217766062689296,-5.206173476642563,0.9903882611073571,5.828670879282072e-16,1.2456702336294256e-13,0.9999076144754596,1.1102230246251565e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.9994880235472614,0.4540735288910799,32.83476639328603,0.6136058417588274,32.0,3.0468732491193897
CPBP_414,CPBP,414,OK,88,88,177,88,89,-0.189694,-0.190002,-0.009787,0.0224939985954773,1.0000000000000049,0.9999999999999996,-0.005519352036239,0.1501892200856813,150.18922008568137,0.0083811069637643,0.300495400685587,0.1502477003427935,-5.432368,-4.899693,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_414,equal_contiguous_halves,A_then_B,CPBP_orca_414,0.1501892200856823,0.3004954006856686,-5.158457285870228,-5.166840513975105,0.9775060014045227,9.992007221626409e-16,8.1601392309949e-14,0.9994940200271867,4.884981308350689e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.2475024620774446,2.2213157730477366,35.0746122474111,0.6546558949566449,24.0,3.155258249292841
CPBP_415,CPBP,415,OK,88,88,177,88,89,-0.190731,-0.189036,0.008348,-0.0185217384697124,0.999999999999999,1.000000000000002,0.0048326853491726,0.1315040676416645,131.5040676416645,0.0461232996869497,0.2670231601384026,0.1335115800692013,-5.395318,-4.938669,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_415,equal_contiguous_halves,A_then_B,CPBP_orca_415,0.1315040676416655,0.2670231601384132,-5.1876231828578225,-5.141491969725175,0.9814782615302875,9.992007221626409e-16,1.0602629885170245e-14,0.9996569452040596,1.9984014443252818e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.2542767915682305,1.7533560334669442,35.52160540520284,0.6641934410880851,22.0,3.0626714616069246
CPBP_416,CPBP,416,OK,88,88,177,88,89,-0.19215,-0.192169,-0.014507,0.0330835057077104,0.9999999999999992,0.9999999999999982,-0.0081586198440885,0.2220073558116755,222.0073558116755,0.0005170163386742,0.4440150129632523,0.2220075064816261,-5.623684,-4.834164,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_416,equal_contiguous_halves,A_then_B,CPBP_orca_416,0.2220073558116769,0.4440150129632508,-5.221322943956237,-5.221840243469322,0.9669164942922897,1.4155343563970746e-15,1.4988010832439613e-15,0.9989054816500879,1.7763568394002505e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.8942666457323423,1.0421131089418354,29.31319284771184,0.5478415270651773,38.0,2.891887982240741
CPBP_417,CPBP,417,OK,88,88,177,88,89,-0.189305,-0.18988,0.001237,-0.0033130594720054,1.0000000000000044,1.0,0.0006088754552918,0.0165683451896488,16.568345189648877,0.0156465470914428,0.0366450183841734,0.0183225091920867,-5.193629,-5.12451,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_417,equal_contiguous_halves,A_then_B,CPBP_orca_417,0.016568345189648528,0.03664501838421803,-5.151196538447891,-5.1668431714111325,0.9966869405279946,2.706168622523819e-16,4.4624026696027386e-14,0.999989023636935,4.440892098500626e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.204049483937047,1.7775240930247085,37.66819531890588,0.7043551234944919,19.0,3.205629158671609
CPBP_418,CPBP,418,OK,88,88,177,88,89,-0.191414,-0.191556,-0.006834,0.0153464253159517,1.000000000000001,0.9999999999999996,-0.0038963073785183,0.1060239250099567,106.02392500995676,0.0038640168469303,0.2120830611846236,0.1060415305923118,-5.396528,-5.024607,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_418,equal_contiguous_halves,A_then_B,CPBP_orca_418,0.10602392500995741,0.21208306118462888,-5.207012971096156,-5.210877443036128,0.9846535746840483,7.216449660063518e-16,5.2735593669694936e-15,0.9997644872300219,1.1102230246251565e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.041417518000802,0.7864054243042877,30.702129517659973,0.5728677248330873,25.0,3.0822434553713243
CPBP_419,CPBP,419,OK,88,88,177,88,89,-0.193934,-0.193933,-0.021128,0.0463041857332807,0.999999999999998,0.9999999999999976,-0.0121741695605481,0.3312760301362245,331.2760301362245,2.721138624601521e-05,0.6625520608324565,0.3312760304162283,-5.852129,-4.702267,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_419,equal_contiguous_halves,A_then_B,CPBP_orca_419,0.33127603013622486,0.6625520608324452,-5.261873528010351,-5.261846287405449,0.9536958142667193,3.885780586188048e-16,1.1324274851176597e-14,0.9978559223835779,2.4424906541753444e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.897040623434863,4.471416985135741,19.19978007762696,0.3580514159517444,31.0,2.906526015486593
CPBP_420,CPBP,420,OK,88,88,177,88,89,-0.190026,-0.191129,-0.010237,0.023058254852525,1.0000000000000002,0.9999999999999996,-0.005845723508338,0.159070240272638,159.07024027263805,0.0300141590293245,0.3195538989359975,0.1597769494679987,-5.464829,-4.906916,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_420,equal_contiguous_halves,A_then_B,CPBP_orca_420,0.1590702402726384,0.3195538989360172,-5.167199009543481,-5.197221150766756,0.9769417451474749,4.163336342344337e-16,1.970645868709653e-14,0.999468316883156,4.440892098500626e-16,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.15514214115241,2.2104975233889608,29.392098306828743,0.5487298769524379,34.0,3.022434851974602
CPBP_421,CPBP,421,OK,88,88,177,88,89,-0.192481,-0.192389,0.016566,-0.0390590059718045,0.9999999999999984,0.9999999999999992,0.0090635075268039,0.2466306040552813,246.63060405528137,0.0025034475346311,0.493267570647217,0.2466337853236085,-5.687224,-4.785627,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_421,equal_contiguous_halves,A_then_B,CPBP_orca_421,0.24663060405528095,0.4932675706472223,-5.2280426456899,-5.225537286330247,0.9609409940281954,3.608224830031759e-16,5.329070518200751e-15,0.9984743940524945,1.5543122344752192e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.023657522027177,3.959801670223992,31.74765852555575,0.5928447928478007,35.0,2.971875335703237
CPBP_422,CPBP,422,OK,88,88,177,88,89,-0.192753,-0.192696,-0.017436,0.0384061049514553,0.9999999999999988,1.0,-0.0100490252288879,0.2734479068989492,273.4479068989492,0.0015510490160213,0.5468980165045003,0.2734490082522501,-5.718768,-4.769834,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_422,equal_contiguous_halves,A_then_B,CPBP_orca_422,0.2734479068989504,0.5468980165044626,-5.23457483665586,-5.233022642451733,0.9615938950485448,1.1657341758564144e-15,3.774758283725532e-14,0.9985249711024577,1.2212453270876722e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.776908146454593,0.9972370013941272,26.60541060995771,0.4979571807026188,24.0,2.914093214127057
CPBP_423,CPBP,423,OK,88,88,177,88,89,-0.192405,-0.191184,0.019862,-0.0434805784943594,1.0000000000000002,0.9999999999999974,0.0115444897466517,0.3141415695089898,314.1415695089898,0.0332251026063513,0.6291626984926825,0.3145813492463412,-5.75971,-4.678276,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_423,equal_contiguous_halves,A_then_B,CPBP_orca_423,0.3141415695089903,0.6291626984926938,-5.221963439307784,-5.188706885061751,0.9565194215056405,4.996003610813204e-16,1.1324274851176597e-14,0.9981094392937958,2.55351295663786e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.9655693852803084,3.303209860216795,25.80037936792265,0.4833988136490907,34.0,2.934592025246139
CPBP_424,CPBP,424,OK,88,88,177,88,89,-0.191407,-0.191626,0.002958,-0.0053162827340716,1.000000000000003,0.9999999999999988,0.0019398989648571,0.0527873400109194,52.78734001091945,0.0059592935878712,0.1057427408642467,0.0528713704321233,-5.291972,-5.130899,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_424,equal_contiguous_halves,A_then_B,CPBP_orca_424,0.05278734001091933,0.10574274086438647,-5.208169132653979,-5.214128510456981,0.9946837172659284,6.938893903907228e-17,1.397632010124994e-13,0.9999717371378914,3.1086244689504383e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.019451926023072,1.583112773527372,32.454267069448946,0.6058865424944915,34.0,2.9580300414876977
CPBP_425,CPBP,425,OK,88,88,177,88,89,-0.192196,-0.192376,-0.008843,0.0199359566323488,1.0000000000000002,0.9999999999999992,-0.0050115864597763,0.136372214862139,136.37221486213903,0.0048980495242774,0.2727884241926682,0.1363942120963341,-5.473015,-4.991711,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_425,equal_contiguous_halves,A_then_B,CPBP_orca_425,0.13637221486214018,0.2727884241927286,-5.227200393554344,-5.232099416715051,0.9800640433676513,1.1934897514720433e-15,6.039613253960852e-14,0.9996025576331531,7.771561172376096e-16,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.97956006895179,0.3064132483088331,28.42643864408148,0.5304231407203519,33.0,3.0184564310604443
CPBP_426,CPBP,426,OK,88,88,177,88,89,-0.192835,-0.191198,0.018372,-0.0388902420324875,0.999999999999995,1.000000000000003,0.0109209492405533,0.2971741679575272,297.17416795752723,0.0445450392846823,0.5960177938387626,0.2980088969193813,-5.725443,-4.724606,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_426,equal_contiguous_halves,A_then_B,CPBP_orca_426,0.29717416795752816,0.5960177938387604,-5.235767353603716,-5.191188589966445,0.9611097579675125,9.43689570931383e-16,2.220446049250313e-15,0.9984875490746545,4.9960036108132044e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.852775263675391,2.0788095634444206,26.659784847544564,0.4993265219162432,33.0,2.937211078513705
CPBP_427,CPBP,427,OK,88,88,177,88,89,-0.190722,-0.190587,0.005945,-0.0130934490446827,1.0000000000000018,1.0000000000000036,0.0034492663558429,0.0938593190741342,93.8593190741342,0.0036735371432082,0.1877545852897233,0.0938772926448616,-5.349759,-5.026185,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_427,equal_contiguous_halves,A_then_B,CPBP_orca_427,0.09385931907413458,0.18775458528973316,-5.188581222862243,-5.184907370785861,0.9869065509553172,3.885780586188048e-16,9.853229343548264e-15,0.9998285615921143,3.552713678800501e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.178944066961159,0.3922210310655783,32.36094446508877,0.6040636656112462,27.0,3.110943558205322
CPBP_428,CPBP,428,OK,88,88,177,88,89,-0.191846,-0.191955,0.014141,-0.0324600745194094,1.000000000000001,0.9999999999999994,0.0079202406822719,0.2155207283664884,215.52072836648844,0.0029660411008126,0.4310516721943215,0.2155258360971607,-5.606681,-4.837077,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_428,equal_contiguous_halves,A_then_B,CPBP_orca_428,0.21552072836648933,0.431051672194314,-5.213399004929527,-5.216366609860403,0.9675399254805905,9.43689570931383e-16,7.494005416219807e-15,0.9989463435621944,1.1102230246251565e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.9044687212952995,1.1941682115999124,29.81288809100272,0.5573479533296612,37.0,2.8947142317195733
CPBP_429,CPBP,429,OK,88,88,177,88,89,-0.192073,-0.19392,-0.020388,0.0442087000751959,0.9999999999999988,1.0000000000000024,-0.0118790922226175,0.3232465667213593,323.24656672135933,0.0502594303963402,0.6484476296954536,0.3242238148477268,-5.807043,-4.696353,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_429,equal_contiguous_halves,A_then_B,CPBP_orca_429,0.3232465667213598,0.6484476296954483,-5.212257686979955,-5.262566303230642,0.9557912999248042,4.996003610813204e-16,5.218048215738236e-15,0.9980455908376614,2.4424906541753444e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.8191925852764124,2.77602583138603,25.463404841472347,0.4763734605116851,37.0,2.893201891697
CPBP_430,CPBP,430,OK,88,88,177,88,89,-0.19052,-0.191146,-0.007978,0.0189407645060104,1.0000000000000009,1.0,-0.0043650430573961,0.1187788726151757,118.77887261517571,0.0170343277899889,0.2381679129903155,0.1190839564951577,-5.410082,-4.975586,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_430,equal_contiguous_halves,A_then_B,CPBP_orca_430,0.11877887261517601,0.2381679129903389,-5.18206201674277,-5.199099400909498,0.9810592354939895,3.191891195797325e-16,2.3397950243975174e-14,0.9996412474399279,8.881784197001252e-16,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.024972978322431,1.0719613234978052,31.669866419875657,0.5913018539495649,30.0,3.1016128254259265
CPBP_431,CPBP,431,OK,88,88,177,88,89,-0.191722,-0.191836,-0.010976,0.02567483570254,1.0000000000000004,1.0000000000000029,-0.0060560978464753,0.1647948176439368,164.79481764393685,0.0031020980320427,0.3296042430689583,0.1648021215344791,-5.517245,-4.919884,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_431,equal_contiguous_halves,A_then_B,CPBP_orca_431,0.16479481764393678,0.3296042430689259,-5.212789802509208,-5.215892923494176,0.97432516429746,2.7755575615628914e-17,3.241851231905457e-14,0.9993408028116476,2.886579864025407e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.076539608269412,3.2317281502306416,26.407431403241485,0.4924678677706008,32.0,2.9571882121558684
