extreme_group,id,system,orca_index,fodft_status,fragment_a_alpha_somo_index,fragment_b_alpha_somo_index_local,fragment_b_alpha_somo_index_merged,projected_block_first,projected_block_second,h_aa_hartree,h_bb_hartree,h_ab_hartree,raw_fragment_somo_overlap_s_ab,fragment_somo_a_norm,fragment_somo_b_norm,lowdin_corrected_t_fo_hartree,target_fodft_coupling_abs_ev,target_fodft_coupling_abs_mev,site_energy_mismatch_abs_ev,generalized_two_state_splitting_ev,half_generalized_splitting_ev,block_eigenvalue_low_ev,block_eigenvalue_high_ev,case_archive_dir,split_method,projection_fragment_order,merge_id,tfo_reconstructed_ev,splitting_reconstructed_ev,orthogonalized_site_a_ev,orthogonalized_site_b_ev,overlap_matrix_min_eigenvalue,tfo_reconstruction_error_ev,splitting_reconstruction_error_ev,overlap_denominator,max_norm_deviation,flag_orbital_norm,flag_overlap_conditioning,flag_fock_diagonal,flag_reconstruction,flag_projection_order,review_high_tfo_gt_5ev,numerical_qc_status
highest,CPBP_685,CPBP,685,OK,88,88,177,88,89,-0.175457,-0.175363,-0.052522,0.1002775947326075,0.999999999999999,0.9999999999999992,-0.0352871403353499,0.9602120051815892,960.2120051815892,0.0025578703071231,1.9204257311176984,0.9602128655588492,-6.202352,-3.343942,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_685,equal_contiguous_halves,A_then_B,CPBP_orca_685,0.96021200518159,1.9204257311176984,-4.67814692538175,-4.675576096809791,0.8997224052673924,7.771561172376096e-16,0.0,0.9899444039946429,9.992007221626409e-16,False,False,False,False,False,False,PASS
highest,CPBP_8,CPBP,8,OK,88,88,177,88,89,-0.184222,-0.184382,-0.050493,0.0967478932621358,0.9999999999999996,0.9999999999999986,-0.0329707813954102,0.8971806673825422,897.1806673825422,0.0043538217993579,1.794366666701523,0.8971833333507615,-6.389085,-3.641126,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_8,equal_contiguous_halves,A_then_B,CPBP_orca_8,0.8971806673825433,1.7943666667015261,-4.92612539736785,-4.93049973955875,0.9032521067378643,1.1102230246251565e-15,3.1086244689504383e-15,0.9906398451493383,1.4432899320127035e-15,False,False,False,False,False,False,PASS
highest,CPBP_15,CPBP,15,OK,88,88,177,88,89,-0.184763,-0.184384,-0.049631,0.0953844050700996,1.0000000000000042,0.9999999999999994,-0.0323196163507746,0.8794615638430793,879.4615638430793,0.0103131153872299,1.7589536395338563,0.8794768197669282,-6.373048,-3.671951,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_15,equal_contiguous_halves,A_then_B,CPBP_orca_15,0.8794615638430802,1.7589536395338525,-4.943794057865434,-4.933433704583911,0.9046155949299004,8.881784197001252e-16,3.774758283725532e-15,0.9909018152694231,4.218847493575595e-15,False,False,False,False,False,False,PASS
highest,CPBP_3,CPBP,3,OK,88,88,177,88,89,-0.184499,-0.184654,-0.048878,0.0945198863282284,1.0,1.0,-0.0317151940272067,0.8630143945407753,863.0143945407754,0.0042177648681285,1.72603398884362,0.86301699442181,-6.352623,-3.692526,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_3,equal_contiguous_halves,A_then_B,CPBP_orca_3,0.8630143945407756,1.72603398884362,-4.938892044544679,-4.943128777377288,0.9054801136717716,2.220446049250313e-16,0.0,0.9910659910884988,0.0,False,False,False,False,False,False,PASS
lowest,phenalenyl_olympicenyl_627,phenalenyl_olympicenyl,627,OK,43,62,62,62,63,-0.209262,-0.205095,-1e-06,8.147478104294418e-07,1.0000000000000036,0.9999999999999972,-8.312017707574956e-07,2.2618152432431385e-05,0.0226181524324313,0.1133898464870321,0.1133898555104606,0.0566949277552303,-5.6943,-5.580906,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_627,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_627,2.2618152432371893e-05,0.11338985551046593,-5.694309108589529,-5.5809192621024595,0.9999991852521897,5.949220608335304e-17,5.329070518200751e-15,0.9999999999993362,3.552713678800501e-15,False,False,False,False,False,False,PASS
lowest,phenalenyl_olympicenyl_628,phenalenyl_olympicenyl,628,OK,43,62,62,62,63,-0.209218,-0.205221,-1e-06,5.734192761605546e-07,1.000000000000002,1.0000000000000009,-8.811763443039377e-07,2.397802985568216e-05,0.0239780298556821,0.108763910825214,0.1087639213976618,0.0543819606988309,-5.693118,-5.584359,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_628,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_628,2.3978029855612367e-05,0.10876392139759768,-5.693111807599376,-5.584347896774143,0.9999994265807239,6.979212672196533e-17,6.41292574599106e-14,0.9999999999996712,1.9984014443252818e-15,False,False,False,False,False,False,PASS
lowest,phenalenyl_olympicenyl_626,phenalenyl_olympicenyl,626,OK,43,62,62,62,63,-0.209618,-0.204926,-2e-06,1.452681156930881e-06,1.0000000000000009,1.000000000000003,-1.6988998712442077e-06,4.6229420589685415e-05,0.0462294205896854,0.1276758242661757,0.1276758577442528,0.0638379288721264,-5.703986,-5.576326,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_626,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_626,4.622942059037505e-05,0.1276758577442083,-5.703996362044421,-5.57632053777811,0.9999985473188431,6.896338968637172e-16,4.449218771185315e-14,0.9999999999978897,3.1086244689504383e-15,False,False,False,False,False,False,PASS
lowest,phenalenyl_olympicenyl_630,phenalenyl_olympicenyl,630,OK,43,62,62,62,63,-0.208391,-0.205259,-2e-06,1.1513356743779056e-06,1.0000000000000004,0.9999999999999976,-1.761874999149125e-06,4.794306111899662e-05,0.0479430611189966,0.0852260617224343,0.0852261156623225,0.0426130578311612,-5.670608,-5.585388,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_630,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_630,4.794306111913531e-05,0.0852261156622448,-5.6706079911325125,-5.585381929410023,0.9999988486643256,1.3868978665163012e-16,7.768785614814533e-14,0.9999999999986744,2.4424906541753444e-15,False,False,False,False,False,False,PASS
lowest,phenalenyl_olympicenyl_632,phenalenyl_olympicenyl,632,OK,43,62,62,62,63,-0.207737,-0.204525,-3e-06,3.6108279025755335e-06,1.0,1.0000000000000022,-2.255696433643613e-06,6.138062690957399e-05,0.0613806269095739,0.0874029726221132,0.0874030588343587,0.0437015294171793,-5.652809,-5.565408,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_632,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_632,6.138062690978655e-05,0.08740305883438595,-5.652811744361458,-5.565408771738774,0.9999963891720973,2.1255783591578314e-16,2.7255975254547593e-14,0.9999999999869619,2.220446049250313e-15,False,False,False,False,False,False,PASS
lowest,phenalenyl_olympicenyl_198,phenalenyl_olympicenyl,198,OK,43,62,62,62,63,-0.203019,-0.202763,-8e-06,1.433903777699327e-05,1.000000000000001,0.9999999999999988,-5.090738287434754e-06,0.0001385260458166,0.1385260458166265,0.006966114878973,0.0069716220752921,0.003485811037646,-5.524423,-5.517463,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_198,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_198,0.00013852604581738272,0.006971622076568521,-5.524428422288263,-5.517462307408573,0.9999856609622231,7.827126533715978e-16,1.2764208093263285e-12,0.999999999794392,1.2212453270876722e-15,False,False,False,False,False,False,PASS
lowest,phenalenyl_olympicenyl_634,phenalenyl_olympicenyl,634,OK,43,62,62,62,63,-0.207999,-0.204644,8e-06,-6.129532737326543e-06,1.000000000000006,0.999999999999998,6.735345611588736e-06,0.0001832780909371,0.1832780909371613,0.0912942008552896,0.0912949367354197,0.0456474683677098,-5.659947,-5.568636,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_634,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_634,0.00018327809093769394,0.09129493673557915,-5.659941126656703,-5.568646925799698,0.9999938704672626,5.939530551418715e-16,1.594419041239803e-13,0.9999999999624288,5.995204332975845e-15,False,False,False,False,False,False,PASS
lowest,phenalenyl_olympicenyl_633,phenalenyl_olympicenyl,633,OK,43,62,62,62,63,-0.207776,-0.204719,-8e-06,5.941357527637238e-06,1.0,1.0000000000000029,-6.774609863557781e-06,0.0001843465256631,0.1843465256631508,0.0831852077539846,0.0831860248112693,0.0415930124056346,-5.653864,-5.570679,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_633,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_633,0.0001843465256633156,0.0831860248111666,-5.653872987551866,-5.570687779796413,0.9999940586424723,2.156207070530547e-16,1.0269562977782698e-13,0.9999999999647002,2.886579864025407e-15,False,False,False,False,False,False,PASS
lowest,phenalenyl_olympicenyl_344,phenalenyl_olympicenyl,344,OK,43,62,62,62,63,-0.204109,-0.202832,5.3e-05,-0.0003632541032432,1.0000000000000022,1.0000000000000044,-2.091149677329739e-05,0.0005690308156799,0.569030815679927,0.0347489402361266,0.0347675738458816,0.0173837869229408,-5.554141,-5.519275,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_344,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_344,0.0005690308156793353,0.034767573846088605,-5.5540890431314525,-5.519340100602703,0.9996367458967568,5.647609116476993e-16,2.0700802183526434e-13,0.9999998680464565,4.440892098500626e-15,False,False,False,False,False,False,PASS
lowest,phenalenyl_olympicenyl_635,phenalenyl_olympicenyl,635,OK,43,62,62,62,63,-0.206152,-0.203487,-3.3e-05,5.146307352086072e-05,1.0000000000000022,1.0000000000000029,-2.2459359072476515e-05,0.0006111502945584,0.6111502945584932,0.072518344345558,0.0725286446811051,0.0362643223405525,-5.609698,-5.537161,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_635,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_635,0.0006111502945579135,0.07252864468111268,-5.60968166597926,-5.537163321537673,0.9999485369264791,4.864815147942458e-16,7.577272143066693e-15,0.9999999973515521,2.886579864025407e-15,False,False,False,False,False,False,PASS
highest,phenalenyl_olympicenyl_5,phenalenyl_olympicenyl,5,OK,43,62,62,62,63,-0.219552,-0.216001,0.077287,-0.1439931267648625,1.0000000000000018,1.0000000000000009,0.0469011298188327,1.2762447588734842,1276.2447588734842,0.0966276325595033,2.554356538927593,1.2771782694637963,-8.029624,-3.822369,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_5,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_5,1.2762447588734849,2.5543565389275935,-5.791052595410956,-5.693407371492926,0.8560068732351376,6.661338147750939e-16,4.440892098500626e-16,0.9792659794444782,1.7763568394002505e-15,False,False,False,False,False,False,PASS
highest,phenalenyl_olympicenyl_4,phenalenyl_olympicenyl,4,OK,43,62,62,62,63,-0.219212,-0.218616,0.064862,-0.1180292952701975,1.0000000000000004,0.9999999999999956,0.0395750515158821,1.0768920125035422,1076.8920125035422,0.0162179862026084,2.1538459474554674,1.0769229737277335,-7.72197,-4.191944,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_4,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_4,1.0768920125035428,2.1538459474554643,-5.838014676361444,-5.82168253031119,0.8819707047298024,6.661338147750939e-16,3.1086244689504383e-15,0.9860690854580205,4.440892098500626e-15,False,False,False,False,False,False,PASS
highest,phenalenyl_olympicenyl_0,phenalenyl_olympicenyl,0,OK,43,62,62,62,63,-0.215847,-0.213943,-0.06709,0.1346789101242673,1.0000000000000009,0.9999999999999982,-0.0388529054929987,1.057241418148858,1057.2414181488575,0.0518104794123616,2.11512921109704,1.05756460554852,-7.673369,-4.021789,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_0,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_0,1.0572414181488587,2.115129211097045,-5.7313461501840095,-5.679059300610127,0.8653210898757326,6.661338147750939e-16,5.329070518200751e-15,0.9818615911677395,1.7763568394002505e-15,False,False,False,False,False,False,PASS
highest,phenalenyl_olympicenyl_6,phenalenyl_olympicenyl,6,OK,43,62,62,62,63,-0.218046,-0.21794,-0.061756,0.1120664736784962,1.0000000000000009,0.9999999999999988,-0.0378010323819387,1.028618492642035,1028.6184926420349,0.0028844069420745,2.057239033083074,1.028619516541537,-7.612338,-4.251429,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_6,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_6,1.028618492642035,2.057239033083071,-5.818069420607403,-5.815166728774148,0.8879335263215038,0.0,3.1086244689504383e-15,0.9874411054772669,1.2212453270876722e-15,False,False,False,False,False,False,PASS
highest,phenalenyl_olympicenyl_1,phenalenyl_olympicenyl,1,OK,43,62,62,62,63,-0.21468,-0.212671,0.064935,-0.1318544436723763,0.9999999999999982,0.9999999999999964,0.0374113544524105,1.018014815990106,1018.014815990106,0.0546676749681901,2.036776397665452,1.0183881988327257,-7.581584,-4.04724,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_1,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_1,1.018014815990106,2.0367763976654567,-5.70775137337221,-5.6526021958117765,0.8681455563276237,0.0,4.884981308350689e-15,0.9826144056838482,3.552713678800501e-15,False,False,False,False,False,False,PASS
highest,phenalenyl_olympicenyl_3,phenalenyl_olympicenyl,3,OK,43,62,62,62,63,-0.214408,-0.212122,0.063798,-0.1302922851784464,0.999999999999998,1.0000000000000069,0.0366331022605468,0.9968374950005158,996.8374950005158,0.062205228958328,1.994661946155211,0.9973309730776057,-7.539562,-4.066933,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_3,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_3,0.996837495000516,1.9946619461552164,-5.704726076818745,-5.641986028332157,0.8697077148215536,2.220446049250313e-16,5.329070518200751e-15,0.9830239204229784,6.8833827526759706e-15,False,False,False,False,False,False,PASS
highest,phenalenyl_olympicenyl_7,phenalenyl_olympicenyl,7,OK,43,62,62,62,63,-0.217335,-0.217259,0.059818,-0.1093821491913144,0.9999999999999984,1.0000000000000016,0.0364861236962719,0.9928380045181516,992.8380045181516,0.0020680653546948,1.9856770990135888,0.9928385495067946,-7.540697,-4.285226,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_7,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_7,0.9928380045181517,1.9856770990135848,-5.805394116924024,-5.803313567798854,0.8906178508086855,1.1102230246251565e-16,3.9968028886505635e-15,0.9880355454382891,1.5543122344752192e-15,False,False,False,False,False,False,PASS
highest,phenalenyl_olympicenyl_2,phenalenyl_olympicenyl,2,OK,43,62,62,62,63,-0.21362,-0.211367,-0.062651,0.1289979868789244,0.9999999999999948,1.000000000000002,-0.0358360961383881,0.975149853570038,975.149853570038,0.061307253212211,1.95127935722097,0.975639678610485,-7.487347,-4.077148,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_2,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_2,0.9751498535700394,1.9512793572209721,-5.687362235244307,-5.625538435247765,0.8710020131210756,1.3322676295501878e-15,2.220446049250313e-15,0.9833595193811848,5.218048215738236e-15,False,False,False,False,False,False,PASS
highest,phenalenyl_olympicenyl_8,phenalenyl_olympicenyl,8,OK,43,62,62,62,63,-0.216808,-0.216906,-0.058165,0.1062258319839574,1.0000000000000016,1.0000000000000022,-0.0355301038652991,0.9668233796387256,966.8233796387256,0.0026667158521064,1.9336486191130131,0.9668243095565068,-7.483712,-4.318226,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_8,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_8,0.9668233796387271,1.9336486191130142,-5.79693702431018,-5.7996189142149195,0.8937741680160427,1.5543122344752192e-15,1.1102230246251565e-15,0.988716072619316,2.220446049250313e-15,False,False,False,False,False,False,PASS
highest,phenalenyl_olympicenyl_9,phenalenyl_olympicenyl,9,OK,43,62,62,62,63,-0.214856,-0.215359,-0.052652,0.0967949522925099,0.9999999999999984,1.000000000000001,-0.0321317304259751,0.8743489273731737,874.3489273731738,0.013687327281732,1.7487519269435492,0.8743759634717746,-7.286111,-4.420621,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_9,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_9,0.874348927373174,1.7487519269435574,-5.761864753456639,-5.7756166549368935,0.9032050477074902,3.3306690738754696e-16,8.215650382226158e-15,0.9906307372106907,1.5543122344752192e-15,False,False,False,False,False,False,PASS
